,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
2364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2910,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2880,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2860,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
