,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
789,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],344.44,-65.55,-49.4,-31.91,17.98,-8.17,67.83,16.75,102.0,21.0,81.0,20.59,-0.97,3.27,-2.07,1000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
749,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],335.17,-66.48,-49.4,-33.75,12.81,-6.56,67.27,22.27,128.0,28.0,100.0,21.88,-0.8,2.39,-1.69,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
794,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],293.24,-70.67,-49.4,-42.04,10.74,-4.81,75.06,165.75,1133.0,423.0,710.0,37.33,-0.08,0.74,-0.57,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],243.79,-75.62,-49.4,-51.81,3.13,-5.64,77.55,458.39,2811.0,1375.0,1436.0,48.91,-0.03,0.31,-0.34,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],132.23,-86.77,-49.4,-73.86,10.44,-6.43,88.48,248.71,2253.0,1027.0,1226.0,45.58,-0.06,0.45,-0.49,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
980,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
990,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
979,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
